waveMin,waveMax,spectroFlux_r,spectroSynFlux_r,sn1_r,sn2_r,elodieBV,elodieTEff,elodieLogG,z
3601.637,10346.66,12.56945,12.56663,52.1722,60.8297,0,0,0,2.519275
3601.637,10346.66,4.108013,4.275499,52.1722,60.8297,0,0,0,2.567208
3601.637,10346.66,9.342941,9.77771,52.1722,60.8297,0,0,0,2.560043
3601.637,10292,2.551094,2.570444,28.7186,33.3285,0,0,0,2.32145
3805.397,9210.856,38.46064,38.49028,24.6596,23.9398,0,0,0,0.2572901
3811.536,9215.099,24.79745,24.9016,24.6596,23.9398,0,0,0,1.512699
3810.658,9212.978,35.60387,35.51898,24.6596,23.9398,0,0,0,1.821192
3601.637,10292,2.024287,1.907034,36.5648,45.4539,0,0,0,2.302836
3601.637,10353.81,3.380747,3.313454,37.623,43.83,0,0,0,2.245836
3808.027,9189.672,16.97261,16.72443,16.383,15.8777,0,0,0,0.5259516
3601.637,10380.06,3.618953,3.562869,47.034,45.6213,0,0,0,2.68953
3601.637,10301.49,5.867104,5.641937,43.8811,52.7788,0,0,0,2.151281
3601.637,10299.12,6.921629,7.177608,70.5587,71.6294,0,0,0,2.55881
3601.637,10299.12,6.654888,6.684051,70.5587,71.6294,0,0,0,2.378811
3601.637,10346.66,4.029649,3.883968,52.1722,60.8297,0,0,0,2.368999
3801.894,9206.615,22.58307,22.54598,36.7796,34.16,0,0,0,1.356743
3798.394,9202.377,25.57251,25.55573,25.5586,31.4144,0,0,0,1.409506
3601.637,10339.51,6.322706,6.196916,43.6186,45.9889,0,0,0,2.230876
3601.637,10292,4.081854,4.01572,36.5648,45.4539,0,0,0,1.549262
3601.637,10358.57,6.894517,7.357377,51.9723,62.9095,0,0,0,2.355751
3601.637,10358.57,2.36271,2.357042,38.2037,47.0793,0,0,0,2.213142
3601.637,10334.75,1.475243,1.453304,40.8834,39.1649,0,0,0,2.889894
3601.637,10351.42,3.437578,3.374069,47.034,45.6213,0,0,0,2.687927
3795.771,9198.14,27.13024,26.99851,20.4682,19.9664,0,0,0,1.148351
3793.15,9198.14,60.28803,59.81702,26.8614,23.0652,0,0,0,1.798323
3601.637,10299.12,14.88509,15.01485,70.5587,71.6294,0,0,0,2.521607
3601.637,10299.12,7.857959,8.139647,70.5587,71.6294,0,0,0,3.866717
3601.637,10296.75,4.305399,4.220989,40.9034,49.9197,0,0,0,2.220836
3819.443,9183.326,53.78773,53.2084,22.776,26.3386,0,0,0,1.91038
3819.443,9185.44,42.5346,42.36032,22.776,26.3386,0,0,0,1.456481
3601.637,10299.12,6.172994,5.898951,29.9889,41.481,0,0,0,2.266439
3601.637,10299.12,1.451295,1.387261,29.9889,41.481,0,0,0,2.149606
3806.274,9200.258,20.09405,20.0589,27.0645,29.8015,0,0,0,1.403925
3601.637,10280.16,10.95784,11.04647,53.2911,53.2363,0,0,0,2.27593
3601.637,10334.75,14.90878,14.46016,40.8834,39.1649,0,0,0,2.383698
3601.637,10337.13,3.240319,3.144127,40.8834,39.1649,0,0,0,2.210577
3822.082,9185.44,16.62672,16.60917,23.768,24.869,0,0,0,1.565563
3798.394,9204.496,55.78686,56.13209,26.8614,23.0652,0,0,0,0.6051194
3794.897,9196.021,31.00866,31.29205,26.8614,23.0652,0,0,0,0.5085554
3804.521,9204.496,72.71795,72.59912,18.351,18.457,0,0,0,1.033618
3601.637,10365.73,36.48351,35.7184,28.6705,39.0198,0,0,0,3.73877
3606.617,10356.19,10.68662,10.46985,38.6302,38.3845,0,0,0,2.882181
3606.617,10356.19,14.49178,14.43419,38.6302,38.3845,0,0,0,2.101029
3601.637,10387.24,10.56529,10.42224,28.4621,33.1935,0,0,0,1.262466
3606.617,10356.19,2.584468,2.651475,38.6302,38.3845,0,0,0,2.47525
3606.617,10356.19,2.505942,2.403583,38.6302,38.3845,0,0,0,2.201734
3601.637,10356.19,1.855823,1.820622,34.7255,34.278,0,0,0,2.462867
3601.637,10346.66,1.753022,1.68275,35.1324,38.613,0,0,0,2.304833
3606.617,10356.19,2.153312,2.085709,38.6302,38.3845,0,0,0,2.148643
3606.617,10356.19,15.75197,14.71296,38.6302,38.3845,0,0,0,3.001515
3601.637,10299.12,10.928,10.88975,47.5398,49.1078,0,0,0,0.7102415
3601.637,10299.12,5.325932,5.180436,33.3954,48.7637,0,0,0,2.39012
3803.645,9206.615,15.20945,15.33197,18.8695,17.7078,0,0,0,3.217435
3824.723,9193.904,8.999836,8.900837,15.3585,17.0893,0,0,0,1.544632
3601.637,10296.75,15.9845,16.8277,36.5596,49.9201,0,0,0,2.410872
3601.637,10320.48,6.076807,6.156892,33.3954,48.7637,0,0,0,2.519376
3801.019,9204.496,8.129575,8.03695,18.8695,17.7078,0,0,0,3.249533
3801.019,9196.021,31.07605,30.91216,12.815,14.2722,0,0,0,0.7080643
3601.637,10275.43,31.71316,30.87013,44.0836,48.5019,0,0,0,4.139253
3601.637,10296.75,28.50202,28.07155,36.5596,49.9201,0,0,0,2.186117
3601.637,10294.38,1.840715,1.769627,36.5596,49.9201,0,0,0,1.840517
3601.637,10329.99,4.497938,4.569405,41.7303,58.4673,0,0,0,1.781868
3808.904,9191.788,20.85295,20.5535,15.3585,17.0893,0,0,0,1.852684
3810.658,9208.735,22.89548,22.50496,23.5645,25.6476,0,0,0,0.2673966
3806.274,9210.856,20.25075,20.34687,16.4707,15.4772,0,0,0,2.068747
3601.637,10277.8,1.897889,1.654492,51.3013,55.7669,0,0,0,0.7739151
3806.274,9210.856,16.88679,16.98051,23.5645,25.6476,0,0,0,1.452514
3807.15,9208.735,41.02993,40.81892,23.5645,25.6476,0,0,0,0.3718476
3601.637,10277.8,13.03536,13.28239,51.3013,55.7669,0,0,0,2.096581
3807.15,9210.856,36.12748,36.77234,16.4707,15.4772,0,0,0,1.783673
3807.15,9219.344,31.91317,31.74979,20.4413,19.7838,0,0,0,1.867532
3820.322,9215.099,7.627421,7.425751,15.3585,17.0893,0,0,0,1.855038
3807.15,9208.735,44.50032,44.52045,23.5645,25.6476,0,0,0,0.6521385
3811.536,9204.496,88.02203,87.09276,16.4707,15.4772,0,0,0,0.7054051
3601.637,10353.81,2.789473,2.840091,44.0836,48.5019,0,0,0,2.577248
3601.637,10275.43,3.604642,3.567907,44.0836,48.5019,0,0,0,2.41039
3601.637,10358.57,19.53398,19.70955,45.1194,42.0226,0,0,0,1.737781
3601.637,10358.57,7.021435,7.005265,45.1194,42.0226,0,0,0,2.53322
3810.658,9179.098,25.68336,25.81053,46.8168,60.7292,0,0,0,1.562123
3808.904,9208.735,32.07197,31.91051,23.5645,25.6476,0,0,0,0.65645
3807.15,9208.735,37.48548,38.21213,23.5645,25.6476,0,0,0,0.2383497
3806.274,9210.856,26.62846,26.60041,23.5645,25.6476,0,0,0,1.560239
3807.15,9212.978,40.91296,40.81005,20.4413,19.7838,0,0,0,1.191772
3803.645,9208.735,66.48264,66.54328,18.8695,17.7078,0,0,0,1.065354
3791.403,9187.556,22.512,22.27025,23.0267,19.9343,0,0,0,2.37554
3823.843,9191.788,24.37977,24.25481,16.9344,16.1117,0,0,0,0.4366964
3825.604,9191.788,123.4239,116.7589,16.9344,16.1117,0,0,0,0.2144728
3811.536,9191.788,21.49348,21.26982,15.3585,17.0893,0,0,0,1.60678
3791.403,9187.556,48.54187,48.63587,23.0267,19.9343,0,0,0,1.530486
3831.775,9193.904,57.30851,57.02343,16.9344,16.1117,0,0,0,1.733021
3815.048,9191.788,47.09656,47.02413,15.3585,17.0893,0,0,0,1.104264
3601.637,10277.8,7.880964,7.986452,51.3013,55.7669,0,0,0,2.170658
3601.637,10275.43,4.430703,4.39849,44.0836,48.5019,0,0,0,2.636873
3601.637,10275.43,6.886277,7.186775,44.0836,48.5019,0,0,0,2.721991
3792.277,9191.788,66.464,65.94465,23.0267,19.9343,0,0,0,0.641207
3601.637,10329.99,2.816533,2.738158,45.1194,42.0226,0,0,0,2.282751
3601.637,10329.99,6.608707,6.685575,45.1194,42.0226,0,0,0,2.228657
3807.15,9210.856,43.36645,43.2164,23.5645,25.6476,0,0,0,2.036882
3806.274,9210.856,10.7438,10.65681,23.5645,25.6476,0,0,0,1.690643
3807.15,9208.735,32.51606,33.18004,23.5645,25.6476,0,0,0,0.4285351
3808.904,9206.615,5.528604,5.468436,16.4707,15.4772,0,0,0,1.435189
3817.684,9204.496,44.25517,43.98013,16.4707,15.4772,0,0,0,0.7543106
3807.15,9219.344,14.80663,14.93847,20.4413,19.7838,0,0,0,2.005731
3808.027,9204.496,24.26901,23.9573,20.4413,19.7838,0,0,0,1.371477
3601.637,10275.43,29.57969,28.6875,44.0836,48.5019,0,0,0,2.360305
3822.082,9212.978,50.08199,50.72448,20.6866,18.208,0,0,0,0.873904
3807.15,9208.735,26.06673,25.93374,23.5645,25.6476,0,0,0,0.9651231
3807.15,9208.735,35.16149,34.97041,16.4707,15.4772,0,0,0,1.318601
3814.17,9204.496,22.73289,22.37268,16.4707,15.4772,0,0,0,0.4045177
3601.637,10358.57,26.98462,26.32496,45.1194,42.0226,0,0,0,1.76596
3823.843,9215.099,54.62662,53.92972,15.3585,17.0893,0,0,0,0.6192628
3807.15,9208.735,18.9099,18.98176,16.4707,15.4772,0,0,0,0.9948885
3601.637,10356.19,11.99725,12.00973,54.5812,77.7551,0,0,0,0.801656
3601.637,10289.64,4.437056,4.26026,28.6705,39.0198,0,0,0,1.956566
3601.637,10353.81,2.297694,2.296238,52.1487,65.0111,0,0,0,2.529116
3796.645,9198.14,5.968411,5.983573,20.514,20.3932,0,0,0,1.324332
3802.77,9191.788,42.36639,42.42163,21.5656,20.7815,0,0,0,1.384028
3601.637,10289.64,4.410446,4.360236,29.2843,37.6163,0,0,0,1.092104
3795.771,9200.258,41.84174,41.87672,20.514,20.3932,0,0,0,1.402299
3601.637,10294.38,2.796065,2.756198,28.6705,39.0198,0,0,0,2.21761
3808.904,9210.856,14.03142,14.01993,20.514,20.3932,0,0,0,0.7949151
3814.17,9215.099,19.88313,20.1401,25.6119,23.6013,0,0,0,1.475546
3802.77,9191.788,28.19742,28.11838,21.5656,20.7815,0,0,0,1.062692
3601.637,10351.42,3.445704,3.115279,52.7276,58.1003,0,0,0,2.492707
3802.77,9206.615,20.08588,20.01726,16.9604,15.3696,0,0,0,1.769596
3601.637,10365.73,27.33012,27.36,28.6705,39.0198,0,0,0,2.636989
3808.904,9210.856,6.987825,6.896338,20.514,20.3932,0,0,0,1.462882
3601.637,10327.61,15.35152,16.30452,54.5812,77.7551,0,0,0,1.056148
3601.637,10329.99,2.078329,2.075891,54.5812,77.7551,0,0,0,2.310604
3601.637,10327.61,25.19679,24.89624,54.5812,77.7551,0,0,0,0.7712587
3601.637,10329.99,2.924513,2.903708,54.5812,77.7551,0,0,0,2.81116
3601.637,10327.61,1.667282,1.673111,54.5812,77.7551,0,0,0,2.413479
3601.637,10353.81,1.649815,1.572866,52.1487,65.0111,0,0,0,2.07248
3601.637,10372.9,1.406508,1.438197,59.5969,54.8243,0,0,0,2.116208
3812.414,9208.735,25.82104,25.81403,27.6985,24.8022,0,0,0,1.129553
3601.637,10358.57,3.755141,3.385688,38.2037,47.0793,0,0,0,0.8128278
3601.637,10351.42,6.555143,6.299086,40.287,42.4963,0,0,0,0.8168814
3601.637,10351.42,11.08755,11.15914,40.287,42.4963,0,0,0,2.158152
3817.684,9189.672,19.686,19.36778,26.8997,27.9729,0,0,0,1.525129
3601.637,10289.64,12.36847,12.63895,42.3292,45.4002,0,0,0,2.196932
3601.637,10353.81,7.61097,7.824881,37.0434,38.979,0,0,0,2.538052
3801.019,9191.788,12.47019,12.77227,24.9265,29.6131,0,0,0,1.59532
3601.637,10353.81,9.138355,9.113604,37.623,43.83,0,0,0,2.415136
3601.637,10353.81,2.212673,2.141487,37.623,43.83,0,0,0,2.622801
3601.637,10353.81,0.6678217,0.7258843,37.623,43.83,0,0,0,2.304215
3601.637,10277.8,19.12876,18.73243,43.7804,42.4795,0,0,0,2.902664
3601.637,10273.06,13.09436,13.14761,43.7804,42.4795,0,0,0,2.476064
3601.637,10273.06,4.024988,3.95715,43.7804,42.4795,0,0,0,1.728965
3601.637,10327.61,59.06575,58.07717,42.5495,49.2993,0,0,0,2.270178
3823.843,9189.672,38.97945,38.91454,26.8997,27.9729,0,0,0,1.380833
3601.637,10282.53,23.03543,23.21638,59.9728,55.4509,0,0,0,2.343695
3823.843,9189.672,23.6206,22.86301,26.8997,27.9729,0,0,0,0.2904889
3809.781,9202.377,48.13309,47.79142,28.9613,26.474,0,0,0,2.050211
3601.637,10289.64,28.69809,27.84523,42.3292,45.4002,0,0,0,2.224468
3601.637,10289.64,2.071474,2.046091,42.3292,45.4002,0,0,0,2.917296
3810.658,9189.672,8.158707,8.145576,24.9265,29.6131,0,0,0,1.372609
3803.645,9191.788,16.23889,16.33134,24.9265,29.6131,0,0,0,1.633319
3601.637,10277.8,7.822169,7.80797,43.7804,42.4795,0,0,0,2.425379
3601.637,10277.8,4.501455,3.935933,43.7804,42.4795,0,0,0,2.795669
3601.637,10327.61,1.647124,1.587193,42.5495,49.2993,0,0,0,2.206442
3601.637,10353.81,2.281761,2.235221,33.4604,36.3153,0,0,0,2.386939
3601.637,10363.35,28.7086,27.92284,36.3191,41.4074,0,0,0,2.770426
3601.637,10363.35,4.23843,4.018286,36.3191,41.4074,0,0,0,2.220084
3601.637,10365.73,19.58554,19.38467,36.3191,41.4074,0,0,0,2.620483
3601.637,10353.81,5.083449,4.99672,47.2378,53.0176,0,0,0,2.182789
3601.637,10353.81,14.86873,14.34241,33.4604,36.3153,0,0,0,3.707608
3601.637,10332.37,7.868784,7.704308,35.4301,29.4188,0,0,0,0.3737856
3601.637,10334.75,10.97708,11.0842,36.5558,35.157,0,0,0,0.9233263
3826.485,9215.099,13.38672,13.0525,27.1237,28.1927,0,0,0,2.362019
3825.604,9215.099,22.61148,22.48665,27.1237,28.1927,0,0,0,0.7611731
3834.423,9212.978,30.09835,30.02719,27.1237,28.1927,0,0,0,1.301787
3601.637,10346.66,7.406503,7.303394,37.8596,41.4679,0,0,0,2.399325
3601.637,10358.57,6.38556,6.388277,56.1037,73.0707,0,0,0,2.422518
3601.637,10329.99,4.150233,3.886193,34.0092,36.4899,0,0,0,0.9897925
3601.637,10329.99,6.994923,7.23358,34.0092,36.4899,0,0,0,2.446791
3601.637,10329.99,3.125735,3.06021,26.5935,35.9424,0,0,0,2.686693
3601.637,10292,0.6630584,0.8730627,36.5648,45.4539,0,0,0,2.40623
3601.637,10358.57,9.913531,9.939641,48.845,61.111,0,0,0,2.573616
3601.637,10358.57,10.15842,10.30255,48.845,61.111,0,0,0,0.6747269
3601.637,10358.57,4.509896,4.39934,48.845,61.111,0,0,0,2.20092
3601.637,10358.57,6.991061,7.074464,38.2037,47.0793,0,0,0,3.936128
3601.637,10349.04,3.150984,3.060732,37.623,43.83,0,0,0,2.482195
3601.637,10349.04,0.82979,0.9199455,37.623,43.83,0,0,0,2.443638
3601.637,10344.27,14.84569,14.12746,41.968,55.0036,0,0,0,3.24278
3601.637,10351.42,3.916796,4.249007,40.287,42.4963,0,0,0,2.243965
3601.637,10351.42,6.30103,5.973057,40.287,42.4963,0,0,0,2.68978
3812.414,9181.212,55.61618,55.22495,21.9277,23.9262,0,0,0,2.068869
3601.637,10322.86,7.415118,7.380314,41.6255,43.6556,0,0,0,2.398198
3601.637,10287.27,9.489392,9.632673,59.9728,55.4509,0,0,0,0.6845813
3601.637,10289.64,13.01422,12.71016,42.3292,45.4002,0,0,0,2.264168
3799.269,9204.496,12.05802,12.02653,20.514,20.3932,0,0,0,1.462588
3801.019,9206.615,26.11079,25.71342,20.514,20.3932,0,0,0,0.1532382
3801.019,9206.615,7.741318,7.600113,20.514,20.3932,0,0,0,1.16504
3812.414,9202.377,28.36048,28.35278,13.9511,13.3438,0,0,0,1.629847
3601.637,10282.53,22.772,22.58673,59.9728,55.4509,0,0,0,2.470679
3601.637,10282.53,1.417013,1.701449,59.9728,55.4509,0,0,0,2.458282
3601.637,10282.53,5.034297,4.858061,59.9728,55.4509,0,0,0,2.380399
3807.15,9202.377,69.48206,70.42325,28.9613,26.474,0,0,0,0.32483
3814.17,9189.672,25.23005,25.18241,26.8997,27.9729,0,0,0,1.514296
3805.397,9202.377,29.36094,29.48131,28.9613,26.474,0,0,0,0.9120962
3806.274,9196.021,29.9844,30.0734,27.0645,29.8015,0,0,0,1.507349
3806.274,9196.021,21.04634,21.22451,27.0645,29.8015,0,0,0,1.58045
3601.637,10329.99,4.36105,4.456601,26.5935,35.9424,0,0,0,2.609425
3601.637,10329.99,3.837583,3.981914,26.5935,35.9424,0,0,0,2.426378
3601.637,10296.75,3.816596,3.81214,29.9889,41.481,0,0,0,1.582902
3601.637,10292,10.47504,11.16499,36.5648,45.4539,0,0,0,0.4774264
3802.77,9215.099,40.07097,39.9782,15.1169,18.7867,0,0,0,2.038383
3601.637,10282.53,5.456775,5.427671,59.9728,55.4509,0,0,0,2.235028
3806.274,9198.14,35.36362,35.11766,27.0645,29.8015,0,0,0,1.415885
3601.637,10358.57,3.363795,3.354696,55.5339,63.7504,0,0,0,2.029318
3601.637,10368.12,41.95449,41.07092,43.8811,52.7788,0,0,0,1.937109
3808.904,9212.978,6.150946,6.010863,20.514,20.3932,0,0,0,1.755952
3601.637,10396.81,9.997244,10.16462,33.7936,37.5709,0,0,0,4.05786
3801.019,9191.788,10.79313,10.6154,20.0344,22.0457,0,0,0,1.438449
3601.637,10356.19,6.199134,6.316321,55.5339,63.7504,0,0,0,0.6474592
3601.637,10289.64,8.608128,8.998116,30.2054,37.1641,0,0,0,2.373439
3601.637,10396.81,1.869295,1.786355,43.8811,52.7788,0,0,0,2.343666
3601.637,10368.12,3.342282,3.301734,43.8811,52.7788,0,0,0,2.355693
3803.645,9191.788,8.750077,8.78343,39.2865,32.0594,0,0,0,1.307372
3822.082,9185.44,7.569801,7.617595,35.7194,40.6684,0,0,0,1.586388
3818.563,9187.556,15.94718,15.77165,19.8208,20.9548,0,0,0,1.647736
3822.082,9187.556,9.370391,9.328062,19.8208,20.9548,0,0,0,1.050681
3607.447,10358.57,5.784315,5.745725,40.2262,41.7108,0,0,0,2.368764
3828.247,9183.326,6.917584,7.012044,19.8208,20.9548,0,0,0,1.193533
3825.604,9187.556,5.818638,5.863115,19.8208,20.9548,0,0,0,1.223641
3802.77,9210.856,12.81664,12.76019,16.9502,21.4879,0,0,0,1.572451
3821.202,9189.672,15.21947,15.01985,24.9265,29.6131,0,0,0,1.93279
3816.805,9189.672,21.40236,21.18275,24.9265,29.6131,0,0,0,1.068271
3820.322,9189.672,22.82683,20.34487,24.9265,29.6131,0,0,0,0.2915081
3820.322,9189.672,8.691075,8.57502,24.9265,29.6131,0,0,0,1.728315
3804.521,9193.904,9.822072,9.829781,27.0645,29.8015,0,0,0,1.090233
3796.645,9185.44,22.43243,22.5791,18.351,18.457,0,0,0,1.13822
3601.637,10282.53,5.713455,5.247045,54.4045,62.5945,0,0,0,2.222315
3800.144,9185.44,17.01484,16.77692,18.351,18.457,0,0,0,1.395226
3794.897,9215.099,6.710593,6.606713,18.0526,19.3508,0,0,0,1.898874
3601.637,10356.19,6.173524,6.078557,54.4045,62.5945,0,0,0,2.999401
3800.144,9185.44,15.37273,15.06344,18.351,18.457,0,0,0,0.3473095
3794.023,9187.556,18.24736,18.21547,18.351,18.457,0,0,0,1.716958
3794.023,9210.856,27.62528,27.44951,28.9613,26.474,0,0,0,1.264551
3601.637,10349.04,1.981922,2.143388,59.9728,55.4509,0,0,0,2.254614
3807.15,9215.099,21.27748,21.24896,26.8997,27.9729,0,0,0,1.307096
3815.927,9215.099,28.31955,28.20083,24.9265,29.6131,0,0,0,0.7092081
3815.048,9204.496,42.61858,42.42032,27.0645,29.8015,0,0,0,1.122575
3815.927,9204.496,19.95689,19.70917,27.0645,29.8015,0,0,0,1.501096
3815.927,9204.496,20.37121,20.32021,27.0645,29.8015,0,0,0,1.583498
3805.397,9219.344,49.8105,49.93901,20.3333,22.0546,0,0,0,1.005104
3825.604,9187.556,16.54914,16.62978,20.4682,19.9664,0,0,0,1.730166
3809.781,9187.556,50.98203,50.83472,20.4682,19.9664,0,0,0,0.9682898
3813.292,9187.556,26.20162,25.40395,20.4682,19.9664,0,0,0,0.2304765
3601.637,10346.66,1.082188,1.216555,52.9435,55.8936,0,0,0,2.18325
3601.637,10349.04,10.7502,10.41475,52.9435,55.8936,0,0,0,2.394443
3601.637,10356.19,18.26718,18.24257,54.4045,62.5945,0,0,0,0.7581376
3801.019,9185.44,28.45768,28.03568,18.351,18.457,0,0,0,0.2229991
3813.292,9215.099,39.23936,38.98096,26.8997,27.9729,0,0,0,0.9827986
3601.637,10349.04,4.175112,4.118268,59.9728,55.4509,0,0,0,2.209551
3818.563,9215.099,22.15358,22.25469,24.9265,29.6131,0,0,0,1.030383
3601.637,10380.06,0.5557644,0.7910815,42.3292,45.4002,0,0,0,2.233082
3601.637,10380.06,17.38695,17.17225,42.3292,45.4002,0,0,0,2.687423
3601.637,10346.66,9.883618,9.667739,52.9435,55.8936,0,0,0,0.6436114
3601.637,10356.19,2.835299,2.766822,54.4045,62.5945,0,0,0,2.303355
3601.637,10334.75,2.622002,2.630936,36.5558,35.157,0,0,0,2.788828
3820.322,9189.672,17.65182,17.4806,21.4141,24.712,0,0,0,1.296009
3601.637,10380.06,3.97003,4.205283,42.3292,45.4002,0,0,0,2.210064
3601.637,10380.06,1.536216,1.491107,42.3292,45.4002,0,0,0,2.260386
3601.637,10292,3.871968,3.921469,28.6705,39.0198,0,0,0,1.667645
3601.637,10289.64,7.119041,6.999067,28.8187,42.8574,0,0,0,2.450479
3601.637,10299.12,4.843062,4.823512,34.172,40.5837,0,0,0,2.705916
3820.322,9198.14,34.45936,34.41093,22.776,26.3386,0,0,0,1.180429
3819.443,9196.021,27.42632,27.22192,22.776,26.3386,0,0,0,1.36804
3816.805,9185.44,17.08018,16.96765,22.2985,26.2958,0,0,0,0.2421528
3804.521,9185.44,20.83411,20.67371,22.2985,26.2958,0,0,0,1.448284
3812.414,9191.788,36.29675,36.45087,22.9364,23.6812,0,0,0,1.128712
3601.637,10289.64,6.106822,5.874814,31.2923,31.3672,0,0,0,0.8006432
3601.637,10287.27,11.24505,11.2838,31.8943,36.6633,0,0,0,1.502295
3601.637,10287.27,4.505814,4.359961,39.8554,44.221,0,0,0,0.8264662
3601.637,10325.24,4.304103,4.232484,38.6029,35.0689,0,0,0,2.40707
3795.771,9215.099,13.34566,13.17519,18.0526,19.3508,0,0,0,0.9144838
3798.394,9208.735,6.718526,6.693374,18.0526,19.3508,0,0,0,2.027086
3601.637,10334.75,6.691483,6.818212,53.9475,58.1222,0,0,0,2.536508
3601.637,10339.51,1.892104,1.667595,29.4036,31.1984,0,0,0,3.074529
3601.637,10294.38,2.179761,2.227349,35.4012,47.4471,0,0,0,1.589715
3601.637,10299.12,3.684154,3.446096,43.8811,52.7788,0,0,0,2.179725
3601.637,10299.12,0.9985554,1.106035,43.8811,52.7788,0,0,0,2.396067
3601.637,10289.64,8.073481,8.141938,28.8187,42.8574,0,0,0,1.763476
3601.637,10351.42,28.70156,29.19054,37.7971,48.4582,0,0,0,2.160951
3601.637,10351.42,7.75387,8.024118,37.7971,48.4582,0,0,0,2.824198
3819.443,9185.44,27.00807,26.69936,22.776,26.3386,0,0,0,2.015256
3808.904,9185.44,13.24544,13.20757,22.2985,26.2958,0,0,0,1.934764
3601.637,10332.37,10.30352,9.880748,35.2845,31.097,0,0,0,2.246594
3601.637,10332.37,6.255935,5.971975,35.2845,31.097,0,0,0,0.8220101
3601.637,10287.27,3.044196,2.928698,39.8554,44.221,0,0,0,1.059457
3797.519,9215.099,7.113233,7.080394,18.0526,19.3508,0,0,0,1.516174
3793.15,9187.556,14.70536,14.66458,18.351,18.457,0,0,0,1.619811
3601.637,10339.51,3.200695,3.149618,29.4036,31.1984,0,0,0,2.537529
3601.637,10349.04,0.986097,0.9918425,35.4012,47.4471,0,0,0,2.485861
3601.637,10301.49,13.41034,12.77813,43.8811,52.7788,0,0,0,2.267723
3601.637,10327.61,10.25973,10.1827,43.8811,52.7788,0,0,0,2.726162
3601.637,10301.49,1.742949,1.649453,43.8811,52.7788,0,0,0,1.001087
3601.637,10292,4.988692,4.89015,28.8187,42.8574,0,0,0,2.569253
3601.637,10292,13.12219,12.83908,28.8187,42.8574,0,0,0,2.310277
3819.443,9185.44,48.87357,48.54226,22.776,26.3386,0,0,0,0.9613904
3601.637,10332.37,12.67329,12.80217,35.2845,31.097,0,0,0,2.564027
3601.637,10332.37,3.637795,3.737298,35.2845,31.097,0,0,0,1.994109
3601.637,10287.27,6.653673,6.694525,31.8943,36.6633,0,0,0,3.573382
3601.637,10287.27,14.01592,13.778,31.8943,36.6633,0,0,0,3.035882
3601.637,10287.27,4.418218,4.497581,39.8554,44.221,0,0,0,2.16105
3601.637,10287.27,4.279515,4.259534,39.8554,44.221,0,0,0,3.066665
3601.637,10380.06,9.362679,9.216903,42.3292,45.4002,0,0,0,2.6889
3601.637,10380.06,3.843184,3.923978,42.3292,45.4002,0,0,0,2.438691
3601.637,10346.66,1.668455,1.721564,52.9435,55.8936,0,0,0,2.503533
3601.637,10356.19,2.149086,2.134981,54.4045,62.5945,0,0,0,2.30657
3795.771,9185.44,28.8803,28.7264,18.351,18.457,0,0,0,0.2168938
3601.637,10334.75,9.010312,8.95276,43.6117,35.8951,0,0,0,2.265256
3601.637,10349.04,8.441308,8.27685,35.4012,47.4471,0,0,0,2.363219
3601.637,10349.04,4.496142,4.654211,35.4012,47.4471,0,0,0,2.366433
3601.637,10353.81,5.010226,5.119888,52.7276,58.1003,0,0,0,2.20224
3601.637,10365.73,3.613148,3.447319,28.6705,39.0198,0,0,0,2.190922
3601.637,10334.75,2.699492,2.570673,40.0877,34.307,0,0,0,2.747641
3813.292,9206.615,21.82611,21.91406,13.5091,14.4939,0,0,0,0.6370084
3601.637,10294.38,4.803902,4.5125,37.0068,37.8237,0,0,0,2.380385
3601.637,10329.99,5.066427,5.498797,43.4,36.1654,0,0,0,2.312721
3601.637,10334.75,14.05117,13.83905,40.0877,34.307,0,0,0,2.354676
3601.637,10334.75,2.399579,2.470223,40.0877,34.307,0,0,0,2.463842
3601.637,10280.16,16.61236,16.13068,53.2911,53.2363,0,0,0,2.23655
3601.637,10280.16,12.85728,12.61275,53.2911,53.2363,0,0,0,2.652165
3811.536,9204.496,34.46808,34.63515,26.8614,23.0652,0,0,0,0.9263429
3815.048,9215.099,19.36211,19.70245,28.999,31.1194,0,0,0,0.9314241
3805.397,9196.021,37.91481,38.37807,19.6971,22.0525,0,0,0,1.516544
3804.521,9200.258,18.15511,18.29223,19.6971,22.0525,0,0,0,1.386362
3805.397,9198.14,19.31527,19.2058,19.6971,22.0525,0,0,0,1.338141
3804.521,9206.615,24.83185,23.25974,19.6971,22.0525,0,0,0,0.2119447
3601.637,10332.37,5.863135,5.920689,50.0536,47.9051,0,0,0,3.48295
3807.15,9191.788,12.53656,12.63468,16.6686,16.7605,0,0,0,0.9210073
3601.637,10329.99,8.816375,8.546529,43.4,36.1654,0,0,0,2.269625
3601.637,10329.99,-0.2289714,-0.02820341,43.4,36.1654,0,0,0,2.374589
3809.781,9183.326,11.58444,11.6928,18.351,18.457,0,0,0,0.6716297
3601.637,10356.19,16.30859,16.47139,39.8554,44.221,0,0,0,2.488906
3601.637,10287.27,3.648914,3.654205,39.8554,44.221,0,0,0,2.85133
3601.637,10325.24,13.88599,13.82245,26.82,33.6658,0,0,0,3.226212
3601.637,10360.96,14.24328,14.12831,43.4,36.1654,0,0,0,2.563529
3601.637,10358.57,7.053739,6.422654,43.4,36.1654,0,0,0,4.192122
