waveMin,waveMax,spectroFlux_r,spectroSynFlux_r,sn1_r,sn2_r,elodieBV,elodieTEff,elodieLogG,z
3804.521,9196.021,53.6177,53.42714,20.7963,29.0583,0,0,0,0.1397653
3834.423,9212.978,11.07617,9.769868,25.6033,29.6032,0,0,0,0.3340231
3822.082,9212.978,8.149018,7.903568,25.6033,29.6032,0,0,0,0.4218667
3821.202,9212.978,5.004364,5.082317,25.6033,29.6032,0,0,0,0.6115527
3815.048,9215.099,129.3683,129.5584,16.1412,20.0792,0,0,0,0.05576723
3802.77,9202.377,115.3272,116.6677,16.1412,20.0792,0,0,0,0.09743714
3797.519,9198.14,24.29465,24.10835,23.1549,35.5901,0,0,0,0.04523344
3800.144,9204.496,29.14466,28.94363,31.0328,45.5272,0,0,0,0.1356454
3807.15,9208.735,18.07889,17.83325,30.6176,36.6159,0,0,0,0.08494218
3818.563,9215.099,10.8505,10.72426,23.1353,28.5069,0,0,0,0.3178721
3808.904,9219.344,10.96061,10.90206,33.8882,31.2206,0,0,0,0.07987329
3802.77,9208.735,10.00854,10.12264,22.2857,23.3468,0,0,0,0.4135662
3801.019,9200.258,4.203575,4.142118,17.9575,18.8519,0,0,0,0.5104712
3807.15,9130.614,68.36728,68.63552,24.3304,23.5574,0,0,0,0.07124483
3816.805,9217.221,8.760824,8.78083,19.9642,20.5593,0,0,0,0.4101673
3802.77,9208.735,9.110485,9.386873,22.191,24.9202,0,0,0,0.5387546
3795.771,9193.904,34.50397,33.66763,29.492,28.0292,0,0,0,0.1159765
3824.723,9210.856,8.997657,9.128813,25.6119,23.6013,0,0,0,0.4482199
3810.658,9215.099,48.50674,48.45622,21.096,20.1785,0,0,0,0.1097905
3801.894,9198.14,9.219622,9.102719,50.523,55.0809,0,0,0,0.339126
3808.027,9185.44,5.508615,5.294898,16.6107,18.0857,0,0,0,0.3452075
3801.019,9204.496,176.9399,177.327,31.1526,32.1409,0,0,0,0.0881353
3800.144,9204.496,64.35852,64.26714,31.1526,32.1409,0,0,0,0.08340471
3826.485,9215.099,18.07141,18.10214,53.2524,44.4313,0,0,0,0.1048871
3822.962,9206.615,16.85979,16.27413,23.22,22.778,0,0,0,0.1039733
3801.894,9193.904,15.58564,10.64444,20.0344,22.0457,0,0,0,0.3123739
3823.843,9206.615,13.61014,13.60928,17.7387,19.6849,0,0,0,0.5016087
3800.144,9189.672,64.7701,64.45755,20.3358,22.1411,0,0,0,0.168853
3807.15,9212.978,24.18485,16.8739,24.3304,23.5574,0,0,0,0.1363529
3816.805,9202.377,65.99091,65.78309,20.7827,21.8492,0,0,0,0.09077144
3817.684,9204.496,52.52245,51.72058,20.1808,18.1835,0,0,0,0.1896485
3813.292,9208.735,2.052224,2.053288,20.3367,24.0378,0,0,0,0.5505955
3809.781,9227.839,55.22197,55.41739,20.2727,19.349,0,0,0,0.09599313
3814.17,9028.176,24.49221,23.84244,17.7681,21.1304,0,0,0,0.2182569
3827.366,9202.377,21.5597,15.86844,14.7664,20.9598,0,0,0,0.1685691
3808.904,9191.788,20.51963,20.10835,18.8339,21.7845,0,0,0,0.2296792
3806.274,9193.904,92.94975,92.79269,18.8339,21.7845,0,0,0,0.09507211
3797.519,9200.258,40.66473,40.49157,19.3057,19.2805,0,0,0,0.1205922
3824.723,9221.467,4.42931,4.190527,27.7347,29.6119,0,0,0,0.1103342
3820.322,9219.344,20.35619,19.64449,27.7347,29.6119,0,0,0,0.2888353
3807.15,9210.856,76.61348,76.62825,28.2976,20.3615,0,0,0,0.2165078
3801.894,9193.904,22.47402,22.1772,19.0062,22.2141,0,0,0,0.4666978
3805.397,9210.856,79.81146,79.62151,16.683,19.7709,0,0,0,0.1252279
3806.274,9202.377,6.62676,6.570424,18.9985,22.2731,0,0,0,0.2208427
3823.843,9210.856,12.02666,11.94528,19.9768,21.374,0,0,0,0.5439287
3806.274,9212.978,24.86545,24.2036,19.1254,20.699,0,0,0,0.1952441
3807.15,9189.672,48.63697,48.60228,18.9985,22.2731,0,0,0,0.02388396
3821.202,9185.44,46.91631,47.10669,21.6911,23.2792,0,0,0,0.1245543
3825.604,9185.44,10.68799,10.52726,21.6911,23.2792,0,0,0,0.4502862
3836.189,9259.766,139.8022,139.1292,23.6862,28.895,0,0,0,0.1175167
3818.563,9215.099,37.62424,37.36298,18.4134,18.8554,0,0,0,0.1455088
3811.536,9215.099,17.72161,17.60568,18.4134,18.8554,0,0,0,0.1667887
3812.414,9206.615,14.85087,14.92959,41.4804,45.755,0,0,0,0.08916564
3815.048,9212.978,44.22854,44.50976,19.1528,23.8967,0,0,0,0.1490757
3807.15,9219.344,17.97049,17.72312,41.9402,48.9721,0,0,0,0.1992232
3815.927,9183.326,0.8745284,0.8420732,29.8973,30.7421,0,0,0,0.1981457
3813.292,9196.021,39.7937,39.86312,37.1857,43.2205,0,0,0,0.1074646
